;symbol;baseMean;FoldChange;log2FoldChange;lfcSE;stat;pvalue;padj;description;;;;;
ENSRNOG00000000314;Sec63;5190.483063;0.988032441;-0.017369683;0.097596635;-0.177974204;0.858743235;0.999879841;SEC63 homolog; protein translocation regulator;;;;
ENSRNOG00000000316;Sobp;5589.38896;1.071964883;0.100257645;0.113737247;0.881484717;0.378055522;0.999879841;sine oculis binding protein homolog;;;;;
ENSRNOG00000000321;Cd24;3350.020451;0.95622334;-0.064580474;0.135614404;-0.476206601;0.633927197;0.999879841;CD24 molecule;;;;;
ENSRNOG00000000322;Atg5;905.6994995;0.971746349;-0.041348313;0.07791828;-0.530662544;0.595652646;0.999879841;autophagy related 5;;;;;
ENSRNOG00000000323;Prdm1;33.01491778;0.90291172;-0.147343157;0.382781246;-0.384927837;0.700290881;0.999879841;PR/SET domain 1;;;;;
ENSRNOG00000000327;Hace1;4448.262998;1.028453313;0.040476303;0.071271385;0.567918017;0.570090638;0.999879841;HECT domain and ankyrin repeat containing; E3 ubiquitin protein ligase 1;;;;
ENSRNOG00000000340;Rtraf;2285.371345;0.984622574;-0.022357279;0.09492498;-0.235525769;0.813800681;0.999879841;RNA transcription; translation and transport factor;;;;
ENSRNOG00000000341;Nid2;148.332787;0.63487056;-0.655465615;0.289198006;-2.266494242;0.023421139;0.999879841;nidogen 2;;;;;
ENSRNOG00000000368;Grik2;9216.272581;1.179705877;0.238427213;0.147540966;1.616006857;0.106092831;0.999879841;glutamate ionotropic receptor kainate type subunit 2;;;;;
ENSRNOG00000000373;Ctnna3;748.1033948;0.847551182;-0.238627603;0.301247834;-0.792130518;0.428284577;0.999879841;catenin alpha 3;;;;;
ENSRNOG00000000383;Mypn;66.6633753;1.06746162;0.094184199;0.257488485;0.365780239;0.714529066;0.999879841;myopalladin;;;;;
ENSRNOG00000000386;Pbld1;36.05770162;0.800986475;-0.320150213;0.266400242;-1.201763969;0.229454989;0.999879841;phenazine biosynthesis-like protein domain containing 1;;;;;
ENSRNOG00000000387;Dna2;1828.158039;1.034936379;0.049542083;0.068014103;0.728408975;0.466363271;0.999879841;DNA replication helicase/nuclease 2;;;;;
ENSRNOG00000000392;Supv3l1;1349.3257;1.05718133;0.080222852;0.07644719;1.049389155;0.293999048;0.999879841;Suv3 like RNA helicase;;;;;
ENSRNOG00000000394;Srgn;455.8904173;0.784231999;-0.350647586;0.188143284;-1.863726302;0.06236015;0.999879841;serglycin;;;;;
ENSRNOG00000000395;Kifbp;4658.503059;0.956524447;-0.064126254;0.093780788;-0.683788813;0.494108532;0.999879841;kinesin family binding protein;;;;;
ENSRNOG00000000396;Ddx50;2344.191967;1.059239597;0.08302896;0.094122148;0.88214051;0.377700828;0.999879841;DExD-box helicase 50;;;;;
ENSRNOG00000000397;Ccar1;4109.086742;1.091176121;0.125883978;0.11451449;1.099284269;0.271644092;0.999879841;cell division cycle and apoptosis regulator 1;;;;;
ENSRNOG00000000398;Zup1;985.7140858;1.084967073;0.11765126;0.102678603;1.145820615;0.251869384;0.999879841;zinc finger containing ubiquitin peptidase 1;;;;;
ENSRNOG00000000406;Ros1;70.35220669;0.860493819;-0.216763265;0.334150953;-0.64869863;0.51653319;0.999879841;ROS proto-oncogene 1 ; receptor tyrosine kinase;;;;
ENSRNOG00000000407;Dcbld1;188.2070803;1.064037688;0.089549252;0.164285836;0.545081997;0.585697124;0.999879841;discoidin; CUB and LCCL domain containing 1;;;;
ENSRNOG00000000408;Gopc;3737.248381;1.003782238;0.005446323;0.110564717;0.049259142;0.96071278;0.999879841;golgi associated PDZ and coiled-coil motif containing;;;;;
ENSRNOG00000000410;Nepn;1.964688731;1.129672466;0.175904543;0.937713569;0.187588778;0.851199024;0.999879841;nephrocan;;;;;
ENSRNOG00000000411;Nus1;3899.308214;1.014100832;0.020201107;0.09788302;0.206380098;0.836494015;0.999879841;NUS1 dehydrodolichyl diphosphate synthase subunit;;;;;
ENSRNOG00000000412;Slc35f1;5909.678515;1.095336395;0.131374012;0.191141139;0.687314163;0.491884776;0.999879841;solute carrier family 35; member F1;;;;
ENSRNOG00000000414;Cep85l;818.7369278;1.12649136;0.171836249;0.137428411;1.250369177;0.211164719;0.999879841;centrosomal protein 85-like;;;;;
ENSRNOG00000000415;Asf1a;885.0680483;0.952495279;-0.070216152;0.095834905;-0.73267827;0.463754681;0.999879841;anti-silencing function 1A histone chaperone;;;;;
ENSRNOG00000000417;Numa1;4092.265244;1.062842662;0.087928043;0.077233644;1.138468141;0.254925055;0.999879841;nuclear mitotic apparatus protein 1;;;;;
ENSRNOG00000000420;Nelfe;915.4113442;0.97753697;-0.032776829;0.097300535;-0.336861754;0.736221118;0.999879841;negative elongation factor complex member E;;;;;
ENSRNOG00000000421;Skic2;1243.94605;0.959279109;-0.059977457;0.15254213;-0.393186174;0.69418198;0.999879841;SKI2 subunit of superkiller complex;;;;;
ENSRNOG00000000422;Dxo;173.2728533;0.886180734;-0.174327133;0.168824274;-1.032595189;0.301793381;0.999879841;decapping exoribonuclease;;;;;
ENSRNOG00000000428;Cyp21a1;0.64504335;0.570979779;-0.808488442;2.181167129;-0.370667809;0.710884969;0.999879841;cytochrome P450; family 21; subfamily a; polypeptide 1;;
ENSRNOG00000000431;Atf6b;1836.004948;0.971544575;-0.041647905;0.164452076;-0.253252537;0.800073071;0.999879841;activating transcription factor 6 beta;;;;;
ENSRNOG00000000432;Fkbpl;372.5220432;0.930607886;-0.103754682;0.121014437;-0.857374414;0.391237995;0.999879841;FKBP prolyl isomerase like;;;;;
ENSRNOG00000000433;Prrt1;4052.483405;1.029409913;0.04181758;0.118313421;0.353447478;0.723752998;0.999879841;proline-rich transmembrane protein 1;;;;;
ENSRNOG00000000435;Ppt2;768.6083164;1.056154482;0.078820871;0.132245637;0.596018684;0.551162745;0.999879841;palmitoyl-protein thioesterase 2;;;;;
ENSRNOG00000000436;Egfl8;54.57132365;0.837183253;-0.256384643;0.250347219;-1.0241162;0.305780393;0.999879841;EGF-like-domain; multiple 8;;;;
ENSRNOG00000000437;Agpat1;4946.426229;0.902590685;-0.147856205;0.127875179;-1.156254138;0.247577222;0.999879841;1-acylglycerol-3-phosphate O-acyltransferase 1;;;;;
ENSRNOG00000000438;Rnf5;1486.655639;0.907189774;-0.140523716;0.11977082;-1.173271724;0.240686858;0.999879841;ring finger protein 5;;;;;
ENSRNOG00000000439;Ager;77.0217446;0.945315702;-0.081131876;0.266159093;-0.30482474;0.760499638;0.999879841;advanced glycosylation end product-specific receptor;;;;;
ENSRNOG00000000440;Pbx2;2220.124525;0.993849792;-0.008900272;0.108351665;-0.082142456;0.934533432;0.999879841;PBX homeobox 2;;;;;
ENSRNOG00000000441;Gpsm3;53.81319927;0.801163432;-0.319831522;0.253555638;-1.261385959;0.207169825;0.999879841;G-protein signaling modulator 3;;;;;
ENSRNOG00000000442;Notch4;334.8959924;0.829324068;-0.269992132;0.232396226;-1.161775029;0.24532686;0.999879841;notch receptor 4;;;;;
ENSRNOG00000000451;RT1-Ba;4.681965314;0.518489694;-0.947612781;0.873492379;-1.084855236;0.277985777;0.999879841;RT1 class II; locus Ba;;;;
ENSRNOG00000000454;RT1-DOb;3.275592516;0.482621724;-1.051035239;0.96188043;-1.092688037;0.274530794;0.999879841;RT1 class II; locus DOb;;;;
ENSRNOG00000000455;Tap2;180.0671054;0.842860338;-0.246634498;0.179553911;-1.373595802;0.169567201;0.999879841;transporter 2; ATP binding cassette subfamily B member;;;;
ENSRNOG00000000456;Psmb8;139.8454386;0.775151297;-0.367450167;0.166116806;-2.211998752;0.026966751;0.999879841;proteasome 20S subunit beta 8;;;;;
ENSRNOG00000000457;Tap1;84.46611013;0.84081732;-0.250135706;0.269784811;-0.927167491;0.353839579;0.999879841;transporter 1; ATP binding cassette subfamily B member;;;;
ENSRNOG00000000459;Psmb9;59.66585177;0.768763629;-0.379388013;0.259528516;-1.461835558;0.143786277;0.999879841;proteasome 20S subunit beta 9;;;;;
ENSRNOG00000000461;Brd2;5483.684409;0.987949003;-0.017491522;0.079838515;-0.219086261;0.826582853;0.999879841;bromodomain containing 2;;;;;
ENSRNOG00000000463;Col11a2;4158.697028;0.984292979;-0.022840291;0.243450814;-0.093818912;0.925253008;0.999879841;collagen type XI alpha 2 chain;;;;;
ENSRNOG00000000464;Rxrb;1561.7299;0.962947817;-0.054470476;0.215585196;-0.252663341;0.800528379;0.999879841;retinoid X receptor beta;;;;;
ENSRNOG00000000466;Hsd17b8;426.1141689;0.950652934;-0.073009359;0.131804664;-0.553920903;0.579632979;0.999879841;hydroxysteroid (17-beta) dehydrogenase 8;;;;;
ENSRNOG00000000467;Ring1;692.9456914;1.015885076;0.022737204;0.088096846;0.258093277;0.79633492;0.999879841;ring finger protein 1;;;;;
ENSRNOG00000000470;Vps52;2818.35699;0.971274184;-0.042049479;0.106494998;-0.394849334;0.692954084;0.999879841;VPS52 subunit of GARP complex;;;;;
ENSRNOG00000000471;B3galt4;2162.214799;0.952436678;-0.070304916;0.115174835;-0.610419072;0.541584238;0.999879841;Beta-1;3-galactosyltransferase 4;;;;
ENSRNOG00000000473;Pfdn6;1594.764989;0.930091248;-0.104555834;0.12773771;-0.818519717;0.413060488;0.999879841;prefoldin subunit 6;;;;;
ENSRNOG00000000474;Ralgdsl2;710.3714359;1.042526465;0.060084007;0.194030333;0.30966296;0.756817273;0.999879841;ral guanine nucleotide dissociation stimulator like 2;;;;;
ENSRNOG00000000477;Daxx;890.643598;1.001316689;0.001898331;0.13039194;0.014558651;0.988384288;0.999879841;death-domain associated protein;;;;;
ENSRNOG00000000479;Kifc1;29.2209297;0.818902402;-0.288236575;0.285928547;-1.008072044;0.313419878;0.999879841;kinesin family member C1;;;;;
ENSRNOG00000000480;Phf1;760.6143625;1.019616175;0.028026165;0.21157296;0.132465722;0.894615934;0.999879841;PHD finger protein 1;;;;;
ENSRNOG00000000481;Cuta;663.920235;0.868342237;-0.203664336;0.127136445;-1.601935111;0.109169959;0.999879841;cutA divalent cation tolerance homolog;;;;;
ENSRNOG00000000483;Syngap1;21085.93483;0.987353004;-0.018362117;0.120643423;-0.152201561;0.879027963;0.999879841;synaptic Ras GTPase activating protein 1;;;;;
ENSRNOG00000000485;Bak1;287.1503732;0.923455306;-0.114885956;0.157656841;-0.728708981;0.466179698;0.999879841;BCL2-antagonist/killer 1;;;;;
ENSRNOG00000000486;Ggnbp1;95.83317728;0.94827964;-0.076615534;0.147363762;-0.519907561;0.603128005;0.999879841;gametogenetin binding protein 1;;;;;
ENSRNOG00000000487;Grm4;674.6927182;1.07615016;0.105879398;0.142438895;0.743332065;0.457280663;0.999879841;glutamate metabotropic receptor 4;;;;;
ENSRNOG00000000488;Hmga1;1897.113666;0.966067863;-0.049803558;0.099506986;-0.500503134;0.61672085;0.999879841;high mobility group AT-hook 1;;;;;
ENSRNOG00000000490;Rps10;1133.342765;0.914917169;-0.128286958;0.120976785;-1.060426248;0.288950726;0.999879841;ribosomal protein S10;;;;;
ENSRNOG00000000491;Spdef;11.90213938;0.664440795;-0.589787442;0.522900565;-1.127915098;0.259355777;0.999879841;SAM pointed domain containing ets transcription factor;;;;;
ENSRNOG00000000493;Snrpc;608.0272116;1.026749949;0.038084876;0.089264076;0.426654009;0.669631353;0.999879841;small nuclear ribonucleoprotein polypeptide C;;;;;
ENSRNOG00000000495;Bltp3a;906.6772126;1.025441179;0.036244739;0.09697937;0.373736584;0.708600304;0.999879841;bridge-like lipid transfer protein family member 3A;;;;;
ENSRNOG00000000498;Anks1a;1270.412302;0.947629475;-0.077605023;0.115334351;-0.672869984;0.50103001;0.999879841;ankyrin repeat and sterile alpha motif domain containing 1A;;;;;
ENSRNOG00000000499;Tcp11;2.047645167;0.903139685;-0.146978953;1.088738011;-0.134999377;0.892612367;0.999879841;t-complex 11;;;;;
ENSRNOG00000000500;Scube3;9.131334071;0.780741226;-0.357083644;0.668291262;-0.534323378;0.593117821;0.999879841;signal peptide; CUB domain and EGF like domain containing 3;;;;
ENSRNOG00000000501;Zfp523;2212.800734;0.986673576;-0.019355222;0.145194381;-0.133305588;0.893951709;0.999879841;zinc finger protein 523;;;;;
ENSRNOG00000000502;Def6;20.80221584;0.643183917;-0.636696763;0.363852291;-1.74987702;0.080139537;0.999879841;DEF6 guanine nucleotide exchange factor;;;;;
ENSRNOG00000000503;Ppard;1020.112553;0.910015098;-0.136037614;0.175689196;-0.774308363;0.438748459;0.999879841;peroxisome proliferator-activated receptor delta;;;;;
ENSRNOG00000000504;Fance;371.3190474;1.002597818;0.003743;0.21126699;0.017716918;0.985864684;0.999879841;FA complementation group E;;;;;
ENSRNOG00000000505;Rpl10a;819.7950405;0.919144721;-0.121636061;0.150965165;-0.805722702;0.420402756;0.999879841;ribosomal protein L10A;;;;;
ENSRNOG00000000506;Tead3;85.66136699;0.897542475;-0.15594788;0.248073582;-0.628635579;0.529587662;0.999879841;TEA domain transcription factor 3;;;;;
ENSRNOG00000000507;Tulp1;0.924862511;0.840214861;-0.251169793;2.050437527;-0.122495706;0.902506446;0.999879841;TUB like protein 1;;;;;
ENSRNOG00000000510;Clps;0.811552283;0.811023994;-0.302183498;1.745234381;-0.173147803;0.862535251;0.999879841;colipase;;;;;
ENSRNOG00000000511;Srpk1;3808.562279;1.003544107;0.005104027;0.081586085;0.062560017;0.950116869;0.999879841;SRSF protein kinase 1;;;;;
ENSRNOG00000000512;Slc26a8;844.236676;1.039026626;0.055232626;0.102050214;0.541229887;0.58834914;0.999879841;solute carrier family 26 member 8;;;;;
ENSRNOG00000000513;Mapk14;3551.491596;1.073335023;0.102100458;0.12666137;0.806089955;0.420190983;0.999879841;mitogen activated protein kinase 14;;;;;
ENSRNOG00000000515;Mapk13;1.700500739;0.541365875;-0.885324144;1.180560193;-0.749918682;0.453303682;0.999879841;mitogen activated protein kinase 13;;;;;
ENSRNOG00000000517;Kctd20;1671.388647;0.956215447;-0.064592384;0.072655957;-0.889017034;0.373993925;0.999879841;potassium channel tetramerization domain containing 20;;;;;
ENSRNOG00000000519;Stk38;1906.191832;1.099364375;0.136669634;0.129056482;1.058990852;0.289603946;0.999879841;serine/threonine kinase 38;;;;;
ENSRNOG00000000520;Srsf3;4475.610867;1.008646166;0.012420164;0.073125836;0.169846453;0.865130893;0.999879841;serine and arginine rich splicing factor 3;;;;;
ENSRNOG00000000521;Cdkn1a;200.0759207;1.118144033;0.161106041;0.214401637;0.751421692;0.452398912;0.999879841;cyclin-dependent kinase inhibitor 1A;;;;;
ENSRNOG00000000522;Cpne5;5224.661684;0.951069305;-0.072377621;0.126453099;-0.572367315;0.567073154;0.999879841;copine 5;;;;;
ENSRNOG00000000523;Ppil1;475.8678747;0.974415656;-0.037390781;0.127124706;-0.294126788;0.768661022;0.999879841;peptidylprolyl isomerase like 1;;;;;
ENSRNOG00000000524;RGD735065;2173.283826;0.942317874;-0.085714286;0.081049583;-1.057553695;0.290258963;0.999879841;similar to GI:13385412-like protein splice form I;;;;;
ENSRNOG00000000525;Pi16;214.2100794;0.973875274;-0.038191079;0.209127377;-0.182621136;0.855095299;0.999879841;peptidase inhibitor 16;;;;;
ENSRNOG00000000527;Mtch1;12153.85949;0.9332666;-0.099638829;0.185934043;-0.535882658;0.592039651;0.999879841;mitochondrial carrier 1;;;;;
ENSRNOG00000000528;Fgd2;134.046715;0.818729994;-0.288540346;0.191723226;-1.504983784;0.132328246;0.999879841;FYVE; RhoGEF and PH domain containing 2;;;;
ENSRNOG00000000529;Pim1;59.05971223;1.056679628;0.079538037;0.247957956;0.32077227;0.748382975;0.999879841;Pim-1 proto-oncogene; serine/threonine kinase;;;;
ENSRNOG00000000532;Cmtr1;3585.753697;0.974182746;-0.037735664;0.074098181;-0.509265726;0.610565979;0.999879841;cap methyltransferase 1;;;;;
ENSRNOG00000000536;Mdga1;373.8949003;1.117631248;0.160444263;0.230650289;0.695617005;0.486668714;0.999879841;MAM domain containing glycosylphosphatidylinositol anchor 1;;;;;
ENSRNOG00000000540;Btbd9;2803.655041;1.03005847;0.042726233;0.089836406;0.475600423;0.634359074;0.999879841;BTB domain containing 9;;;;;
ENSRNOG00000000541;Glo1;3813.545634;0.955662449;-0.065426963;0.09010484;-0.7261204;0.467764964;0.999879841;glyoxalase 1;;;;;
ENSRNOG00000000542;Dnah8;50.68970612;0.846305348;-0.240749811;0.332987296;-0.722999989;0.469679891;0.999879841;dynein; axonemal; heavy chain 8;;;
ENSRNOG00000000543;Frk;18.33942324;0.678803966;-0.5589331;0.425659381;-1.313099452;0.189149438;0.999879841;fyn-related Src family tyrosine kinase;;;;;
ENSRNOG00000000546;Nt5dc1;766.8066468;1.074991278;0.104324955;0.109476346;0.952945166;0.340617854;0.999879841;5'-nucleotidase domain containing 1;;;;;
ENSRNOG00000000547;Tspyl4;16479.69436;0.932828327;-0.100316496;0.110800232;-0.905381645;0.365263236;0.999879841;TSPY-like 4;;;;;
ENSRNOG00000000549;NA;13.45411803;1.300933002;0.379546665;0.517768975;0.733042502;0.463532507;0.999879841;NA;;;;;
ENSRNOG00000000551;Fam241b;936.759286;0.926582801;-0.110008192;0.1026688;-1.0714861;0.283950917;0.999879841;family with sequence similarity 241 member B;;;;;
ENSRNOG00000000552;Col13a1;49.59367063;0.579817336;-0.786329625;0.450553532;-1.745252381;0.080940947;0.999879841;collagen type XIII alpha 1 chain;;;;;
ENSRNOG00000000557;Sar1a;5026.060004;0.938205312;-0.092024426;0.07137115;-1.289378496;0.197266533;0.999879841;secretion associated; Ras related GTPase 1A;;;;
ENSRNOG00000000559;Npffr1;31.98702152;1.201316264;0.264616012;0.384402226;0.68838314;0.491211538;0.999879841;neuropeptide FF receptor 1;;;;;
ENSRNOG00000000560;Lrrc20;351.201581;0.950114292;-0.073827025;0.113513464;-0.650381221;0.515446004;0.999879841;leucine rich repeat containing 20;;;;;
ENSRNOG00000000561;Pald1;353.684842;0.89503702;-0.159980739;0.223916375;-0.714466455;0.474938792;0.999879841;phosphatase domain containing; paladin 1;;;;
ENSRNOG00000000562;Prf1;2.827991276;0.271379986;-1.881613767;0.959422702;-1.961193708;0.049856431;0.999879841;perforin 1;;;;;
ENSRNOG00000000563;Adamts14;37.28921198;0.994092656;-0.008547769;0.309082432;-0.027655304;0.977937072;0.999879841;ADAM metallopeptidase with thrombospondin type 1 motif;14;;;;
ENSRNOG00000000564;Tbata;22.22275776;0.632169443;-0.661616793;0.47751029;-1.385555049;0.165882812;0.999879841;thymus; brain and testes associated;;;;
ENSRNOG00000000565;Sgpl1;3167.74226;1.090582037;0.125098298;0.124834976;1.002109357;0.316290779;0.999879841;sphingosine-1-phosphate lyase 1;;;;;
ENSRNOG00000000566;NA;6.683429905;0.973072728;-0.039380458;0.543195188;-0.072497803;0.942205754;0.999879841;NA;;;;;
ENSRNOG00000000567;Unc5b;1297.122917;0.832160023;-0.265067112;0.192723262;-1.37537685;0.169014642;0.999879841;unc-5 netrin receptor B;;;;;
ENSRNOG00000000568;Slc29a3;473.7061915;0.847934571;-0.237975148;0.184367242;-1.290766977;0.196784492;0.999879841;solute carrier family 29 member 3;;;;;
ENSRNOG00000000569;Vsir;1086.373607;0.895168258;-0.159769215;0.150876449;-1.058940719;0.289626778;0.999879841;V-set immunoregulatory receptor;;;;;
ENSRNOG00000000571;Psap;43273.78615;0.944774676;-0.0819578;0.066759712;-1.227653586;0.219577037;0.999879841;prosaposin;;;;;
ENSRNOG00000000572;Chst3;125.6335396;0.745073182;-0.42454596;0.251111567;-1.690666679;0.090900482;0.999879841;carbohydrate sulfotransferase 3;;;;;
ENSRNOG00000000576;Anapc16;352.3569303;0.978587231;-0.031227637;0.106416631;-0.293446959;0.769180536;0.999879841;anaphase promoting complex subunit 16;;;;;
ENSRNOG00000000579;Marcks;6595.673559;0.985980625;-0.020368798;0.109830717;-0.185456299;0.852871154;0.999879841;myristoylated alanine rich protein kinase C substrate;;;;;
ENSRNOG00000000581;Cdc40;1858.235769;1.092423062;0.127531676;0.074815459;1.704616623;0.088265949;0.999879841;cell division cycle 40;;;;;
ENSRNOG00000000582;Ddo;636.1138269;1.019218048;0.02746273;0.198577713;0.138297142;0.890005584;0.999879841;D-aspartate oxidase;;;;;
ENSRNOG00000000583;Cdk19;4731.277631;0.930890403;-0.10331677;0.068761179;-1.502545073;0.132956397;0.999879841;cyclin-dependent kinase 19;;;;;
ENSRNOG00000000585;Amd1;3970.081216;0.955309023;-0.065960604;0.074014038;-0.89119045;0.372827007;0.999879841;adenosylmethionine decarboxylase 1;;;;;
ENSRNOG00000000586;Gtf3c6;902.5451622;1.012813311;0.01836827;0.102447746;0.179294041;0.857706825;0.999879841;general transcription factor 3C subunit 6;;;;;
ENSRNOG00000000587;Rpf2;1052.228086;0.972010571;-0.040956092;0.094368318;-0.434002562;0.66428658;0.999879841;ribosome production factor 2 homolog;;;;;
ENSRNOG00000000588;Slc16a10;20.42672711;0.87835922;-0.187117019;0.277991913;-0.673102384;0.500882157;0.999879841;solute carrier family 16 member 10;;;;;
ENSRNOG00000000589;RGD1310495;157.8763191;1.112186374;0.153398568;0.190401811;0.805657082;0.420440602;0.999879841;similar to KIAA1919 protein;;;;;
ENSRNOG00000000590;Naglt1;1.520643283;1.265842038;0.340097385;1.020915347;0.333129858;0.739036262;0.999879841;Na+ dependent glucose transporter 1;;;;;
